 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_C8	rel_flux_C9	rel_flux_C10	rel_flux_C11	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_C9	rel_flux_err_C10	rel_flux_err_C11	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_C9	rel_flux_SNR_C10	rel_flux_SNR_C11	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_C9	Y(IJ)_C9	X(FITS)_C9	Y(FITS)_C9	RA_C9	DEC_C9	Source-Sky_C9	Source_Error_C9	Source_SNR_C9	Peak_C9	Mean_C9	Sky/Pixel_C9	FWHM_C9	Width_C9	X-Width_C9	Y-Width_C9	Angle_C9	Roundness_C9	X(IJ)_C10	Y(IJ)_C10	X(FITS)_C10	Y(FITS)_C10	RA_C10	DEC_C10	Source-Sky_C10	Source_Error_C10	Source_SNR_C10	Peak_C10	Mean_C10	Sky/Pixel_C10	FWHM_C10	Width_C10	X-Width_C10	Y-Width_C10	Angle_C10	Roundness_C10	X(IJ)_C11	Y(IJ)_C11	X(FITS)_C11	Y(FITS)_C11	RA_C11	DEC_C11	Source-Sky_C11	Source_Error_C11	Source_SNR_C11	Peak_C11	Mean_C11	Sky/Pixel_C11	FWHM_C11	Width_C11	X-Width_C11	Y-Width_C11	Angle_C11	Roundness_C11
1	cpt1m010-fa16-20181213-0062-e91.fits	1.000000	0.000000	58466.280093	2458466.280093	NaN	NaN	2458466.283384	1.029600	NaN	NaN	100.000000	NaN	NaN	3.465940	8.000000	16.000000	24.000000	0.086588	0.110254	0.123419	0.101750	0.123858	0.117953	0.102199	0.105870	0.098772	0.102386	0.125541	0.000476	0.000550	0.000577	0.000536	0.000579	0.000566	0.000538	0.000544	0.000532	0.000539	0.000579	182.077644	200.588055	213.785024	189.698406	214.070935	208.230724	190.101378	194.573898	185.802706	189.981924	216.743151	1038548.118132	1552.707782	1678.116771	2406.556876	1678.616771	1689.943124	2.473885	-25.097315	89926.221206	201.061930	475.237727	189.223658	7394.248047	447.256332	553.392118	889.000000	3.005242	5.393400	5.595773	5.191028	20.249046	0.990288	1903.608399	2458.970994	1904.108399	1637.529006	2.475679	-25.091449	103133.261504	487.791445	211.429009	8286.362305	512.942761	549.712468	3.065391	5.395707	5.644645	5.146768	9.594329	0.990495	1729.818316	2533.298041	1730.318316	1563.201959	2.474289	-25.083550	114095.160848	501.936528	227.309938	9695.686523	567.462776	552.582961	3.118826	5.426196	5.729303	5.123089	16.893693	0.982043	1486.546497	3348.247559	1487.046497	748.252441	2.472302	-24.995517	95913.378674	482.798286	198.661390	7690.903809	477.034010	550.554216	3.401868	5.305548	5.620113	4.990982	8.766532	0.984643	671.383233	1669.069516	671.883233	2427.430484	2.465901	-25.177957	114455.818342	502.749580	227.659700	6661.314941	569.256539	550.575559	4.051835	5.873539	5.969650	5.777428	41.150072	0.940369	3183.500865	1681.891952	3184.000865	2414.608048	2.485936	-25.174406	109574.923076	496.787062	220.567184	8391.544922	544.980958	552.343962	3.263686	5.517139	5.499615	5.534662	311.693789	0.996957	2952.369212	2628.239285	2952.869212	1468.260715	2.484026	-25.072170	96296.882702	483.590845	199.128837	9531.898438	478.941403	551.708073	3.011045	5.212461	5.390975	5.033947	340.898283	0.992420	3116.778846	3377.145786	3117.278846	719.354214	2.485282	-24.990929	99425.302637	486.560943	204.342959	8478.256836	494.500887	551.852258	3.371889	5.228007	5.361087	5.094928	6.047811	0.997293	1727.225427	3625.341529	1727.725427	471.158471	2.474201	-24.965317	93358.432367	480.833702	194.159503	7442.621094	464.326750	552.828773	3.368847	5.218384	5.391946	5.044823	358.052393	0.995564	456.621712	384.229286	457.121712	3712.270714	2.464256	-25.317223	96457.192837	484.734037	198.989932	4073.903564	479.738720	555.889113	4.814977	6.591529	6.141894	7.041165	56.465416	0.878523	3688.618233	2018.455705	3689.118233	2078.044295	2.489939	-25.137459	115837.765143	501.599625	230.936706	9614.970703	576.129779	550.605866	3.651737	5.455675	5.469440	5.441910	317.197723	0.995665
2	cpt1m010-fa16-20181213-0063-e91.fits	2.000000	0.000000	58466.281748	2458466.281748	NaN	NaN	2458466.285039	1.027710	NaN	NaN	100.000000	NaN	NaN	3.837226	8.000000	16.000000	24.000000	0.087271	0.110562	0.123108	0.101399	0.123476	0.118476	0.101742	0.106564	0.100567	0.101048	0.125032	0.000466	0.000540	0.000562	0.000523	0.000562	0.000554	0.000524	0.000531	0.000519	0.000523	0.000567	187.288817	204.770589	218.906835	193.904497	219.728895	213.901570	194.175702	200.805424	193.831203	193.195981	220.548376	1034595.809005	1509.060482	1680.325664	2407.066167	1680.825664	1689.433833	2.473885	-25.097310	90290.611250	201.061930	463.755609	194.694381	7137.299316	449.068659	501.458025	847.000000	3.320493	5.495427	5.779696	5.211157	14.985177	0.985813	1905.866014	2459.470751	1906.366014	1637.029249	2.475679	-25.091445	102999.057674	477.447093	215.728735	8589.480469	512.275286	501.140850	3.087511	5.474593	5.712474	5.236712	10.350849	0.991402	1732.037288	2533.852704	1732.537288	1562.647296	2.474289	-25.083539	113405.670810	487.305106	232.720054	8313.571289	564.033534	500.897042	3.211498	5.496218	5.796707	5.195730	15.213165	0.984016	1488.760015	3348.765764	1489.260015	747.734236	2.472302	-24.995509	95249.089135	469.193689	203.005904	7447.095703	473.730105	497.924691	3.458550	5.440325	5.724365	5.156286	4.614726	0.988869	673.633954	1669.583540	674.133954	2426.916460	2.465901	-25.177950	113707.558758	486.502673	233.724428	6249.589355	565.535001	498.531185	4.137945	5.955751	6.035563	5.875940	41.948016	0.936492	3185.698771	1682.529683	3186.198771	2413.970317	2.485936	-25.174389	109590.514333	483.539360	226.642386	8156.830566	545.058502	500.993936	3.534387	5.590844	5.544253	5.637435	306.517438	0.996738	2954.568050	2628.811589	2955.068050	1467.688411	2.484026	-25.072159	95540.911580	469.903932	203.320094	8250.832031	475.181511	499.906008	3.120931	5.400547	5.519964	5.281129	348.390920	0.997687	3119.004769	3377.668319	3119.504769	718.831681	2.485283	-24.990922	99633.213202	472.073128	211.054617	7808.877930	495.534949	496.851313	3.365417	5.361777	5.445031	5.278522	338.700801	0.998221	1729.445688	3625.848298	1729.945688	470.651702	2.474201	-24.965310	94539.133170	465.889709	202.921703	7255.762695	470.199074	499.280938	3.386510	5.417482	5.621664	5.213300	1.676826	0.994315	458.829512	384.716405	459.329512	3711.783595	2.464256	-25.317221	94949.393022	469.615727	202.185292	3813.310059	472.239539	508.482579	4.700951	6.630267	6.162149	7.098386	57.062170	0.881821	3690.818092	2019.000364	3691.318092	2077.499636	2.489939	-25.137452	114981.267322	489.845658	234.729584	8935.375000	571.869908	502.217087	3.419353	5.511495	5.549710	5.473279	319.261909	0.991247
3	cpt1m010-fa16-20181213-0064-e91.fits	3.000000	0.000000	58466.283391	2458466.283391	NaN	NaN	2458466.286682	1.025910	NaN	NaN	100.000000	NaN	NaN	4.043200	8.000000	16.000000	24.000000	0.086751	0.109860	0.123012	0.101381	0.124811	0.117426	0.102289	0.106103	0.100841	0.102463	0.123739	0.000454	0.000524	0.000551	0.000510	0.000552	0.000540	0.000510	0.000517	0.000507	0.000512	0.000552	191.193441	209.851527	223.354196	198.961901	226.026261	217.432832	200.402975	205.393211	198.766993	200.317316	224.287463	1035407.815869	1473.752849	1681.772491	2407.603877	1682.272491	1688.896123	2.473885	-25.097314	89822.984613	201.061930	452.070707	198.692336	6677.284668	446.742875	459.164871	820.000000	3.534792	5.533519	5.785056	5.281982	18.851797	0.986850	1907.337036	2460.002666	1907.837036	1636.497334	2.475680	-25.091451	102490.105811	463.582041	221.082994	7588.559570	509.743967	457.308523	3.396098	5.544815	5.741807	5.347823	21.518937	0.990573	1733.480864	2534.336492	1733.980864	1562.163508	2.474290	-25.083549	113416.253558	477.951834	237.296408	8732.330078	564.086168	457.885672	3.656767	5.555310	5.838882	5.271738	16.711344	0.985116	1490.276284	3349.168796	1490.776284	747.331204	2.472303	-24.995526	95308.232298	457.487753	208.329582	6956.374023	474.024259	456.180216	3.477117	5.454306	5.745419	5.163193	8.492475	0.987613	675.071456	1670.138002	675.571456	2426.361998	2.465901	-25.177948	114890.622815	477.592529	240.562018	5952.923828	571.419079	454.727776	4.228668	6.191911	6.303914	6.079908	40.157339	0.953789	3187.210420	1682.979205	3187.710420	2413.520795	2.485937	-25.174413	108807.392034	472.813093	230.127705	7188.869141	541.163571	458.011955	3.623091	5.660917	5.578262	5.743572	303.085525	0.994778	2956.067455	2629.250190	2956.567455	1467.249810	2.484027	-25.072182	96082.945832	457.532542	210.002430	7688.058105	477.877368	457.254220	3.295339	5.427441	5.635835	5.219047	349.387645	0.993233	3120.452514	3378.141998	3120.952514	718.358002	2.485283	-24.990941	99321.440156	460.184761	215.829486	8057.232910	493.984317	454.689708	3.244532	5.401854	5.563039	5.240669	0.812619	0.996442	1730.912838	3626.257683	1731.412838	470.242317	2.474202	-24.965327	94847.262095	455.768459	208.104050	6581.766113	471.731581	456.033525	3.611642	5.566673	5.856635	5.276710	9.456166	0.987938	460.254770	385.271619	460.754770	3711.228381	2.464255	-25.317219	96230.793477	458.454332	209.902681	3694.746094	478.612702	463.352222	4.844717	6.810105	6.339806	7.280405	56.817224	0.882430	3692.336490	2019.473792	3692.836490	2077.026208	2.489940	-25.137476	114012.767793	478.171520	238.434878	8293.681641	567.052987	457.794762	3.725204	5.537184	5.612441	5.461927	323.910402	0.992114
4	cpt1m010-fa16-20181213-0065-e91.fits	4.000000	0.000000	58466.285035	2458466.285035	NaN	NaN	2458466.288326	1.024202	NaN	NaN	100.000000	NaN	NaN	4.088359	8.000000	16.000000	24.000000	0.086777	0.110666	0.122198	0.101473	0.123921	0.118064	0.101713	0.106383	0.101043	0.101658	0.124814	0.000444	0.000515	0.000538	0.000501	0.000541	0.000530	0.000499	0.000508	0.000498	0.000503	0.000543	195.273789	214.935015	226.964605	202.673845	229.176021	222.784653	203.775499	209.596033	203.046461	202.245488	229.794343	1038897.113947	1450.989789	1683.069005	2408.008517	1683.569005	1688.491483	2.473885	-25.097319	90152.200064	201.061930	444.168877	202.968296	6081.720703	448.380258	433.009860	863.000000	3.479053	5.563613	5.828681	5.298545	19.551513	0.984991	1908.585286	2460.439235	1909.085286	1636.060765	2.475680	-25.091453	103515.156759	456.860231	226.579487	8074.694824	514.842153	427.183208	3.605151	5.580872	5.847761	5.313984	7.657279	0.990211	1734.760495	2534.796538	1735.260495	1561.703462	2.474290	-25.083548	113127.507403	469.351018	241.029641	8321.716797	562.650063	431.905006	3.418595	5.571579	5.870330	5.272827	16.454907	0.983776	1491.472387	3349.738216	1491.972387	746.761784	2.472302	-24.995513	95708.629594	451.017525	212.206010	7025.390625	476.015672	430.742820	3.616658	5.558451	5.864091	5.252810	12.395803	0.985414	676.307231	1670.527286	676.807231	2425.972714	2.465901	-25.177953	114546.682101	469.979307	243.727075	6143.310059	569.708458	426.833784	4.131100	6.042939	6.177244	5.908633	39.577997	0.944233	3188.477723	1683.411977	3188.977723	2413.088023	2.485936	-25.174415	109704.396908	464.915799	235.966163	7713.310547	545.624908	431.669121	3.772838	5.659430	5.637182	5.681677	311.794074	0.995044	2957.327194	2629.738016	2957.827194	1466.761984	2.484027	-25.072178	95913.829909	449.277467	213.484621	7667.318359	477.036254	429.527886	3.259517	5.403194	5.588092	5.218295	349.523306	0.994642	3121.700594	3378.599101	3122.200594	717.900899	2.485283	-24.990941	99894.110990	453.487178	220.279901	7394.532227	496.832548	425.763871	3.522158	5.492816	5.655702	5.329930	357.846604	0.996469	1732.151673	3626.761009	1732.651673	469.738991	2.474202	-24.965322	95339.652060	448.364592	212.638674	6679.030762	474.180528	427.905460	3.638823	5.544272	5.785082	5.303461	7.294650	0.991973	461.538576	385.616080	462.038576	3710.883920	2.464255	-25.317228	95866.700176	452.822608	211.709174	3685.269775	476.801850	437.048887	4.891186	6.715427	6.233103	7.197751	56.719955	0.870932	3693.590549	2019.865423	3694.090549	2076.634577	2.489940	-25.137483	115280.448049	471.524842	244.484357	7969.408203	573.357911	431.755544	3.593673	5.583588	5.591044	5.576132	315.849953	0.991895
5	cpt1m010-fa16-20181213-0066-e91.fits	5.000000	0.000000	58466.286690	2458466.286690	NaN	NaN	2458466.289981	1.022577	NaN	NaN	100.000000	NaN	NaN	4.023318	8.000000	16.000000	24.000000	0.086285	0.110938	0.123333	0.101231	0.124756	0.117741	0.102410	0.105388	0.099445	0.101958	0.124804	0.000441	0.000515	0.000537	0.000497	0.000539	0.000526	0.000499	0.000503	0.000493	0.000501	0.000539	195.493943	215.493665	229.573411	203.796703	231.493638	223.633887	205.194475	209.366800	201.833547	203.683381	231.423646	1037230.213631	1441.430792	1684.413348	2408.270126	1684.913348	1688.229874	2.473885	-25.097311	89497.037092	201.061930	440.581084	203.134089	6844.106934	445.121745	422.278969	876.000000	3.517679	5.526349	5.684985	5.367714	23.106143	0.993128	1910.001810	2460.677941	1910.501810	1635.822059	2.475680	-25.091446	103577.410284	456.086892	227.100169	7558.764160	515.151776	417.661672	3.405732	5.581067	5.712010	5.450123	25.404787	0.994492	1736.173554	2535.037242	1736.673554	1561.462758	2.474290	-25.083543	113879.326920	466.659993	244.030619	7765.167480	566.389306	420.531992	3.400110	5.569489	5.807494	5.331485	19.093848	0.988219	1492.886927	3349.930113	1493.386927	746.569887	2.472302	-24.995516	95347.660391	446.815320	213.393892	6642.392578	474.220358	419.414146	3.567947	5.486398	5.726615	5.246182	11.166861	0.991072	677.705864	1670.766025	678.205864	2425.733975	2.465901	-25.177953	115047.629959	466.952606	246.379672	6009.468750	572.199969	415.020656	4.105627	6.109063	6.127205	6.090921	44.260558	0.947040	3189.864445	1683.566060	3190.364445	2412.933940	2.485936	-25.174409	109259.806749	461.349897	236.826338	7001.778320	543.413698	418.838592	3.691239	5.674758	5.556121	5.793394	300.930179	0.992147	2958.694150	2629.945091	2959.194150	1466.554909	2.484026	-25.072170	96355.063665	448.129493	215.016118	7491.186523	479.230771	418.066446	3.308693	5.448361	5.520937	5.375786	334.462558	0.998203	3123.157580	3378.868935	3123.657580	717.631065	2.485283	-24.990926	98889.445787	449.735767	219.883436	6820.962402	491.835754	417.805935	3.436004	5.408897	5.500036	5.317757	1.640991	0.998861	1733.551541	3626.994770	1734.051541	469.505230	2.474201	-24.965320	93817.366426	444.374166	211.122458	6454.795410	466.609300	418.750614	3.421366	5.490524	5.692421	5.288627	4.262823	0.994485	462.937888	385.818655	463.437888	3710.681345	2.464256	-25.317230	95968.959687	450.005596	213.261703	3628.517578	477.310447	426.756669	4.713369	6.742350	6.179657	7.305044	59.011259	0.875522	3695.013520	2020.077428	3695.513520	2076.422572	2.489939	-25.137468	115087.543764	467.276999	246.294048	7876.469238	572.398484	417.618673	3.600371	5.701318	5.645241	5.757395	309.197624	0.990439
6	cpt1m010-fa16-20181213-0067-e91.fits	6.000000	0.000000	58466.288333	2458466.288333	NaN	NaN	2458466.291624	1.021048	NaN	NaN	100.000000	NaN	NaN	4.101209	8.000000	16.000000	24.000000	0.087157	0.110406	0.122916	0.100855	0.124115	0.118158	0.102777	0.106221	0.100023	0.102380	0.124091	0.000441	0.000509	0.000534	0.000493	0.000535	0.000525	0.000495	0.000501	0.000489	0.000496	0.000535	197.778068	216.806088	230.360047	204.654719	232.165046	225.260248	207.510227	212.087224	204.446480	206.301836	231.898043	1035699.607902	1428.850030	1685.501338	2408.398332	1686.001338	1688.101668	2.473885	-25.097317	90268.915176	201.061930	439.096672	205.578682	6610.559082	448.960752	407.771383	863.000000	3.636828	5.654882	5.843476	5.466288	20.932241	0.991996	1911.086006	2460.778936	1911.586006	1635.721064	2.475680	-25.091455	102978.384443	450.772382	228.448744	6890.819336	512.172466	403.549256	3.463042	5.649139	5.923281	5.374997	12.751878	0.988491	1737.268656	2535.130917	1737.768656	1561.369083	2.474290	-25.083552	113368.898568	463.245756	244.727333	7989.804199	563.850644	410.089791	3.524771	5.637053	5.918154	5.355951	8.475852	0.989183	1493.997543	3350.112909	1494.497543	746.387091	2.472302	-24.995515	94885.402061	442.930949	214.221657	6067.756836	471.921274	406.446582	3.621161	5.556463	5.898972	5.213954	11.118934	0.982395	678.788254	1670.917157	679.288254	2425.582843	2.465901	-25.177957	114353.255979	463.098741	246.930613	5607.730469	568.746436	405.036365	4.119062	6.177461	6.227099	6.127822	42.979802	0.947983	3190.927257	1683.707781	3191.427257	2412.792219	2.485936	-25.174414	109444.366372	458.794789	238.547536	6737.625977	544.331622	406.441599	3.697433	5.739101	5.665560	5.812642	305.473424	0.993839	2959.772342	2630.053291	2960.272342	1466.446709	2.484026	-25.072177	96525.391055	443.720116	217.536658	7714.144531	480.077910	404.933974	3.425335	5.536701	5.637832	5.435570	337.643156	0.997359	3124.229699	3378.969680	3124.729699	717.530320	2.485283	-24.990934	99449.059678	446.188676	222.885665	7095.376953	494.619045	402.696758	3.385566	5.461635	5.550275	5.372995	343.384996	0.998495	1734.597075	3627.143955	1735.097075	469.356045	2.474201	-24.965321	94174.231591	440.105105	213.981230	6500.829102	468.384202	404.331383	3.607839	5.557228	5.809548	5.304908	9.228866	0.990873	463.988130	385.933253	464.488130	3710.566747	2.464256	-25.317240	96187.590368	445.042194	216.131395	3579.262451	478.397827	413.569746	4.865231	6.891437	6.450448	7.332426	56.426767	0.892294	3696.066258	2020.251781	3696.566258	2076.248219	2.489939	-25.137469	114333.027785	463.629351	246.604378	7341.644043	568.645829	405.793698	3.743717	5.717027	5.733058	5.700997	316.482548	0.988246
7	cpt1m010-fa16-20181213-0068-e91.fits	7.000000	0.000000	58466.289977	2458466.289977	NaN	NaN	2458466.293267	1.019604	NaN	NaN	100.000000	NaN	NaN	4.146071	8.000000	16.000000	24.000000	0.086303	0.109079	0.122952	0.101451	0.123721	0.118371	0.102353	0.105899	0.101170	0.102089	0.124853	0.000435	0.000502	0.000529	0.000490	0.000530	0.000519	0.000490	0.000495	0.000488	0.000491	0.000532	198.321069	217.081008	232.244171	207.091434	233.245147	228.007935	208.899883	214.042196	207.346200	207.934075	234.526036	1034607.513995	1415.026629	1686.236261	2408.283058	1686.736261	1688.216942	2.473885	-25.097316	89289.952657	201.061930	433.350648	206.045504	6007.831055	444.091792	393.452792	863.000000	3.631438	5.786211	6.047719	5.524704	17.710177	0.987747	1911.729905	2460.686214	1912.229905	1635.813786	2.475679	-25.091451	101754.700210	445.255927	228.530816	6943.389648	506.086360	389.170391	3.580937	5.783958	6.072347	5.495570	7.439829	0.989407	1737.922850	2535.030101	1738.422850	1561.469899	2.474289	-25.083549	113279.105836	459.158451	246.710271	6997.604492	563.404051	391.646689	3.592695	5.763414	6.076573	5.450254	12.546721	0.985685	1494.632662	3349.932523	1495.132662	746.567477	2.472301	-24.995521	95294.142541	439.456469	216.845465	6130.988281	473.954182	390.756105	3.680912	5.709013	5.983857	5.434169	6.439506	0.990290	679.460622	1670.787961	679.960622	2425.712039	2.465901	-25.177957	113910.044925	459.442740	247.930885	5605.014648	566.542085	389.803718	3.963313	6.269580	6.335194	6.203965	42.159703	0.955294	3191.591278	1683.629908	3192.091278	2412.870092	2.485936	-25.174408	109505.285078	453.301715	241.572625	6736.212891	544.634607	388.895992	3.813781	5.922583	5.870726	5.974439	308.527659	0.993890	2960.479925	2630.002915	2960.979925	1466.497085	2.484026	-25.072169	96063.024405	438.752888	218.945623	6990.951172	477.778287	391.425467	3.228708	5.585444	5.748472	5.422416	343.612954	0.995188	3124.909484	3378.835724	3125.409484	717.664276	2.485283	-24.990934	99072.256989	440.411809	224.953680	6099.296875	492.744982	385.603079	3.781309	5.654397	5.776618	5.532176	355.428168	0.998085	1735.315642	3627.020645	1735.815642	469.479355	2.474201	-24.965321	95054.893438	437.755921	217.141308	5766.719238	472.764255	390.159135	3.746612	5.804810	6.044193	5.565427	9.189066	0.992472	464.721582	385.888166	465.221582	3710.611834	2.464256	-25.317230	95837.901274	439.980606	217.823013	3624.111816	476.658616	395.977940	4.692999	6.893473	6.478640	7.308305	56.234108	0.901536	3696.724099	2020.164269	3697.224099	2076.335731	2.489939	-25.137465	114836.159300	460.270721	249.496990	7519.880371	571.148200	391.247140	3.792871	5.814660	5.775109	5.854210	310.942576	0.990713
8	cpt1m010-fa16-20181213-0069-e91.fits	8.000000	0.000000	58466.291632	2458466.291632	NaN	NaN	2458466.294922	1.018250	NaN	NaN	100.000000	NaN	NaN	4.357441	8.000000	16.000000	24.000000	0.087042	0.109211	0.124544	0.101366	0.123277	0.118100	0.102845	0.105998	0.099182	0.102683	0.124775	0.000437	0.000506	0.000533	0.000491	0.000531	0.000521	0.000493	0.000498	0.000485	0.000495	0.000533	199.111253	215.988812	233.477167	206.321423	232.319986	226.766100	208.593037	212.766009	204.500329	207.550025	234.041154	1030160.079901	1414.056216	1686.776377	2408.260754	1687.276377	1688.239246	2.473885	-25.097316	89667.602255	201.061930	433.192807	206.992362	5261.740723	445.970067	394.042825	889.000000	3.839699	6.056308	6.398304	5.714313	15.665868	0.982629	1912.265392	2460.659554	1912.765392	1635.840446	2.475679	-25.091452	101427.665188	446.146291	227.341720	6177.625488	504.459821	390.478547	3.722834	5.959355	6.254654	5.664056	14.360792	0.987292	1738.493921	2535.032304	1738.993921	1561.467696	2.474289	-25.083547	114090.657174	459.396952	248.348746	6482.543457	567.440377	392.112658	3.639626	6.030895	6.313795	5.747994	15.800751	0.987920	1495.191923	3349.913809	1495.691923	746.586191	2.472301	-24.995521	94812.639956	438.872503	216.036865	5482.270996	471.559385	390.065573	3.845923	5.889471	6.284392	5.494551	13.042769	0.977903	679.976262	1670.773300	680.476262	2425.726700	2.465900	-25.177957	113058.032466	457.847123	246.934024	4844.632324	562.304523	390.455995	4.386827	6.570582	6.719591	6.421572	39.144505	0.950118	3192.175011	1683.663044	3192.675011	2412.836956	2.485936	-25.174402	108811.442963	453.011753	240.195629	5474.399902	541.183719	391.772665	4.156064	6.135783	6.109982	6.161585	311.992474	0.993559	2961.041948	2629.984629	2961.541948	1466.515371	2.484026	-25.072168	96066.888983	439.312328	218.675605	5799.481934	477.797508	389.427127	3.690910	5.967347	6.179887	5.754807	340.253191	0.991501	3125.440705	3378.853942	3125.940705	717.646058	2.485282	-24.990930	98729.671889	441.643070	223.550823	5936.400391	491.041103	387.153192	3.632590	5.808206	6.045332	5.571080	353.585990	0.993011	1735.895925	3627.047008	1736.395925	469.452992	2.474201	-24.965317	92954.031073	434.506657	213.930050	5282.853516	462.315423	390.488878	3.937642	5.913064	6.321530	5.504599	8.518725	0.979318	465.231113	385.865446	465.731113	3710.634554	2.464256	-25.317232	95929.925647	441.133714	217.462240	3398.341309	477.116308	398.447257	5.003025	7.185595	6.758208	7.612982	56.011399	0.900068	3697.304905	2020.140610	3697.804905	2076.359390	2.489939	-25.137464	114279.124561	458.880474	249.038979	6289.806641	568.377736	390.497999	3.930642	6.044662	6.032391	6.056933	313.883868	0.989135
