 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	HJD_UTC	BJD_TDB	AIRMASS	ALT_OBJ	CCD-TEMP	EXPTIME	RAOBJ2K	DECOBJ2K	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_C4	rel_flux_C5	rel_flux_C6	rel_flux_C7	rel_flux_C8	rel_flux_C9	rel_flux_C10	rel_flux_C11	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_C4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_err_C7	rel_flux_err_C8	rel_flux_err_C9	rel_flux_err_C10	rel_flux_err_C11	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_C4	rel_flux_SNR_C5	rel_flux_SNR_C6	rel_flux_SNR_C7	rel_flux_SNR_C8	rel_flux_SNR_C9	rel_flux_SNR_C10	rel_flux_SNR_C11	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_C4	Y(IJ)_C4	X(FITS)_C4	Y(FITS)_C4	RA_C4	DEC_C4	Source-Sky_C4	Source_Error_C4	Source_SNR_C4	Peak_C4	Mean_C4	Sky/Pixel_C4	FWHM_C4	Width_C4	X-Width_C4	Y-Width_C4	Angle_C4	Roundness_C4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	X(IJ)_C7	Y(IJ)_C7	X(FITS)_C7	Y(FITS)_C7	RA_C7	DEC_C7	Source-Sky_C7	Source_Error_C7	Source_SNR_C7	Peak_C7	Mean_C7	Sky/Pixel_C7	FWHM_C7	Width_C7	X-Width_C7	Y-Width_C7	Angle_C7	Roundness_C7	X(IJ)_C8	Y(IJ)_C8	X(FITS)_C8	Y(FITS)_C8	RA_C8	DEC_C8	Source-Sky_C8	Source_Error_C8	Source_SNR_C8	Peak_C8	Mean_C8	Sky/Pixel_C8	FWHM_C8	Width_C8	X-Width_C8	Y-Width_C8	Angle_C8	Roundness_C8	X(IJ)_C9	Y(IJ)_C9	X(FITS)_C9	Y(FITS)_C9	RA_C9	DEC_C9	Source-Sky_C9	Source_Error_C9	Source_SNR_C9	Peak_C9	Mean_C9	Sky/Pixel_C9	FWHM_C9	Width_C9	X-Width_C9	Y-Width_C9	Angle_C9	Roundness_C9	X(IJ)_C10	Y(IJ)_C10	X(FITS)_C10	Y(FITS)_C10	RA_C10	DEC_C10	Source-Sky_C10	Source_Error_C10	Source_SNR_C10	Peak_C10	Mean_C10	Sky/Pixel_C10	FWHM_C10	Width_C10	X-Width_C10	Y-Width_C10	Angle_C10	Roundness_C10	X(IJ)_C11	Y(IJ)_C11	X(FITS)_C11	Y(FITS)_C11	RA_C11	DEC_C11	Source-Sky_C11	Source_Error_C11	Source_SNR_C11	Peak_C11	Mean_C11	Sky/Pixel_C11	FWHM_C11	Width_C11	X-Width_C11	Y-Width_C11	Angle_C11	Roundness_C11
1	cpt1m010-fa16-20190121-0062-e91.fits	1.000000	0.000000	58505.283419	2458505.283419	NaN	NaN	2458505.283721	1.095551	NaN	NaN	200.000000	NaN	NaN	4.266757	5.000000	15.000000	45.000000	0.105561	0.088354	0.106654	0.128267	0.120980	0.097438	0.111015	0.093224	0.057453	0.079312	0.248498	0.002795	0.002962	0.003073	0.003214	0.003165	0.003017	0.003098	0.002991	0.002799	0.002913	0.004203	37.771245	29.824561	34.702496	39.908200	38.225877	32.298623	35.830089	31.163643	20.524160	27.226213	59.119413	213976.688953	1791.369612	1630.570934	2427.002327	1631.070934	1669.497673	2.473885	-25.097314	22587.572658	78.539816	567.324762	39.814184	4898.309570	287.593907	3750.358642	4872.000000	4.157326	4.944927	4.803724	5.086130	287.294769	0.995195	1813.569749	2384.101453	1814.069749	1712.398547	2.475346	-25.101800	17370.876771	562.718398	30.869573	4731.272461	221.172872	3750.331552	3.826436	5.018612	5.112784	4.924439	333.177501	0.995995	1379.626788	2166.009097	1380.126788	1930.490903	2.471900	-25.125783	20622.081152	565.930783	36.439229	4906.718262	262.568492	3753.662374	3.877126	5.046637	4.840060	5.253214	278.966714	0.992620	1159.897662	2388.953641	1160.397662	1707.546359	2.470135	-25.101826	24325.992751	569.285053	42.730777	4991.964355	309.728159	3754.285528	4.426313	4.923742	4.887633	4.959850	311.738958	0.983328	1162.856462	2423.689445	1163.356462	1672.810555	2.470157	-25.098062	23093.044771	568.082655	40.650853	4862.273438	294.029778	3752.625328	4.468238	4.851716	4.556712	5.146720	282.710261	0.982004	1389.590107	2743.680011	1390.090107	1352.819989	2.471944	-25.063231	18998.269794	564.397773	33.661135	4702.262207	241.893484	3753.451698	4.450805	5.070613	4.759809	5.381416	289.570021	0.975205	1965.891775	1765.792075	1966.391775	2330.707925	2.476600	-25.168610	21380.935437	566.117922	37.767636	5051.026855	272.230525	3748.253683	3.885891	4.689598	4.571513	4.807684	84.127280	0.997358	1596.858012	1753.616856	1597.358012	2342.883144	2.473658	-25.170249	18246.671302	563.645601	32.372596	4674.560059	232.323835	3750.688729	4.162814	4.819267	4.864854	4.773679	39.325986	0.990757	883.086058	2454.935961	883.586058	1641.564039	2.467925	-25.094902	11625.624748	557.929182	20.837097	4332.952148	148.022052	3752.849760	4.572452	5.113288	4.983699	5.242876	303.970877	0.981807	919.537570	2571.513071	920.037570	1524.986929	2.468209	-25.082252	15723.783214	561.543763	28.000993	4457.403809	200.201426	3752.499702	4.873380	5.161098	5.271076	5.051121	322.063416	0.969538	1913.525037	2974.180031	1914.025037	1122.319969	2.476104	-25.037826	42589.409013	584.743522	72.834341	5851.274902	542.265197	3750.710185	4.233548	4.969490	4.719665	5.219314	285.879412	0.986088
2	cpt1m010-fa16-20190121-0063-e91.fits	2.000000	0.000000	58505.286203	2458505.286203	NaN	NaN	2458505.286504	1.102850	NaN	NaN	200.000000	NaN	NaN	4.788335	5.000000	15.000000	45.000000	0.104180	0.086436	0.103875	0.127101	0.123038	0.097453	0.115433	0.088816	0.061631	0.074528	0.254303	0.002629	0.002778	0.002879	0.003022	0.002997	0.002841	0.002946	0.002792	0.002651	0.002717	0.004026	39.621085	31.109713	36.086009	42.060824	41.056785	34.297762	39.183582	31.808807	23.248880	27.431055	63.169268	210194.283049	1658.042980	1630.455271	2427.040923	1630.955271	1669.459077	2.473884	-25.097304	21898.086636	78.539816	525.001165	41.710549	4262.943359	278.815099	3178.949772	4772.000000	4.381525	5.054921	4.882603	5.227240	293.090993	0.990326	1813.605078	2384.321828	1814.105078	1712.178172	2.475346	-25.101770	16722.860540	520.034379	32.157221	4026.446533	212.922073	3179.122524	4.093488	4.848313	4.731386	4.965240	288.665885	0.996324	1379.531662	2166.027019	1380.031662	1930.472981	2.471900	-25.125775	19779.366070	523.185538	37.805644	4205.901367	251.838710	3181.839012	4.139986	5.021757	4.912455	5.131058	300.725243	0.991711	1159.723725	2388.860004	1160.223725	1707.639996	2.470134	-25.101830	23703.189807	526.932826	44.983324	4299.795898	301.798386	3181.634749	4.712094	5.044901	4.719699	5.370102	282.470385	0.979951	1162.816136	2423.588051	1163.316136	1672.911949	2.470157	-25.098068	23028.549087	526.481033	43.740510	4240.609863	293.208594	3183.516056	4.650371	5.080737	4.876829	5.284644	294.594653	0.984965	1389.492122	2743.218218	1389.992122	1353.281782	2.471944	-25.063275	18665.145073	522.153173	35.746494	4041.304932	237.652008	3181.367862	4.483015	5.093201	4.705540	5.480861	281.738771	0.972772	1965.835917	1765.662036	1966.335917	2330.837964	2.476600	-25.168617	21752.431234	524.612203	41.463830	4411.143066	276.960556	3175.919601	4.064297	4.764485	4.585646	4.943324	271.173855	0.994371	1596.897429	1753.667908	1597.397429	2342.832092	2.473659	-25.170237	17145.785063	520.577980	32.936055	4188.458984	218.306916	3180.745608	3.974140	4.838409	4.946155	4.730663	344.544521	0.997308	882.853804	2455.083373	883.353804	1641.416627	2.467923	-25.094881	12202.402769	515.796725	23.657387	3738.922363	155.365817	3180.136560	4.510325	5.187875	4.862839	5.512910	287.795571	0.976441	919.487893	2571.337914	919.987893	1525.162086	2.468209	-25.082266	14578.817403	518.347764	28.125553	3889.863770	185.623268	3183.181533	4.683787	5.068735	4.839519	5.297952	297.034918	0.976341	1913.581989	2974.119594	1914.081989	1122.380406	2.476105	-25.037826	42615.736004	544.530239	78.261468	5057.867676	542.600403	3180.294997	4.711896	5.177460	4.774240	5.580680	285.175023	0.967813
3	cpt1m010-fa16-20190121-0064-e91.fits	3.000000	0.000000	58505.288986	2458505.288986	NaN	NaN	2458505.289287	1.110502	NaN	NaN	200.000000	NaN	NaN	5.150911	5.000000	15.000000	45.000000	0.105268	0.087486	0.109047	0.131624	0.120044	0.096900	0.116642	0.087849	0.057247	0.083095	0.239641	0.002473	0.002612	0.002731	0.002867	0.002796	0.002664	0.002773	0.002613	0.002464	0.002590	0.003663	42.568172	33.492692	39.930175	45.913584	42.928529	36.380409	42.062830	33.616568	23.230021	32.078967	65.422323	214763.604676	1590.441654	1630.517222	2427.014749	1631.017222	1669.485251	2.473885	-25.097304	22607.805057	78.539816	504.016796	44.855261	3931.872070	287.851514	2899.821832	4799.000000	4.649408	5.226700	4.869536	5.583863	283.577595	0.976626	1813.641508	2384.207662	1814.141508	1712.292338	2.475347	-25.101780	17277.280204	498.644480	34.648494	3744.743408	219.981164	2899.005722	4.462379	5.047904	4.829195	5.266613	292.784186	0.984736	1379.427602	2165.955876	1379.927602	1930.544124	2.471899	-25.125781	21116.615752	502.588232	42.015739	3858.244629	268.865102	2900.460049	4.490901	5.206323	4.865019	5.547626	295.990301	0.955074	1159.652645	2388.893185	1160.152645	1707.606815	2.470134	-25.101824	24980.017877	506.587292	49.310392	3923.085205	318.055466	2902.123579	4.705152	5.308906	5.112935	5.504878	298.892309	0.980874	1162.717369	2423.333920	1163.217369	1673.166080	2.470156	-25.098093	23017.852025	504.697025	45.607267	3926.209473	293.072394	2902.805287	4.618874	5.199947	4.909858	5.490036	298.546428	0.958084	1389.513143	2743.344394	1390.013143	1353.155606	2.471944	-25.063259	18972.179231	500.557693	37.902083	3702.562500	241.561288	2901.882582	4.954437	5.310681	4.985548	5.635815	298.407531	0.950328	1965.725787	1765.703135	1966.225787	2330.796865	2.476600	-25.168611	22433.772428	503.472891	44.558054	4036.141846	285.635662	2895.117226	4.283451	5.011334	4.859601	5.163067	282.542656	0.995538	1596.740209	1753.569455	1597.240209	2342.930545	2.473658	-25.170247	17343.254659	498.561891	34.786563	3676.014648	220.821177	2896.368276	4.562424	5.001882	5.035843	4.967921	320.043665	0.993990	882.879106	2454.876975	883.379106	1641.623025	2.467924	-25.094901	11628.912433	493.057494	23.585307	3391.159912	148.063912	2900.241867	5.411267	5.177371	4.696084	5.658658	289.953155	0.942260	919.317532	2571.148952	919.817532	1525.351048	2.468208	-25.082284	16476.686431	498.058012	33.081862	3602.931152	209.787687	2901.098794	4.996808	5.319123	5.040179	5.598067	297.371924	0.967166	1913.450896	2974.022015	1913.950896	1122.477985	2.476104	-25.037833	41517.033635	522.627252	79.439091	4585.270508	528.611290	2901.534555	4.736584	5.326999	4.873783	5.780215	286.737597	0.958982
4	cpt1m010-fa16-20190121-0065-e91.fits	4.000000	0.000000	58505.291772	2458505.291772	NaN	NaN	2458505.292072	1.118516	NaN	NaN	200.000000	NaN	NaN	5.331004	5.000000	15.000000	45.000000	0.101170	0.084307	0.110163	0.132582	0.122494	0.097465	0.111996	0.092120	0.058906	0.077624	0.242686	0.002424	0.002556	0.002697	0.002830	0.002769	0.002627	0.002706	0.002596	0.002434	0.002525	0.003636	41.742677	32.986074	40.840162	46.852920	44.238853	37.103954	41.384389	35.483264	24.199982	30.742682	66.737877	214782.414104	1567.026680	1630.536414	2427.072648	1631.036414	1669.427352	2.473885	-25.097296	21729.618878	78.539816	495.832732	43.824495	3762.165527	276.670100	2807.396842	4761.000000	4.555964	5.249158	5.072967	5.425350	302.028423	0.976506	1813.507294	2384.347822	1814.007294	1712.152178	2.475346	-25.101763	16699.841043	490.474279	34.048352	3522.351807	212.628980	2804.584027	4.828001	5.230034	4.991295	5.468773	300.452499	0.964896	1379.418479	2165.869604	1379.918479	1930.630396	2.471900	-25.125789	21313.183330	495.505286	43.013029	3710.121094	271.367878	2808.951629	4.616012	5.263991	4.978507	5.549476	297.256118	0.965295	1159.691380	2388.930480	1160.191380	1707.569520	2.470134	-25.101819	25142.789023	499.189816	50.367191	3833.712402	320.127932	2807.009987	5.097936	5.408477	5.135302	5.681652	291.185348	0.981399	1162.648049	2423.432845	1163.148049	1673.067155	2.470156	-25.098081	23438.485202	497.569354	47.105966	3817.914795	298.428062	2807.902605	4.806932	5.248551	5.032318	5.464785	295.007135	0.983614	1389.515186	2743.355558	1390.015186	1353.144442	2.471945	-25.063256	19074.621617	493.222904	38.673430	3530.464844	242.865625	2808.640879	5.003051	5.462733	5.099691	5.825775	287.580808	0.973799	1965.690699	1765.600445	1966.190699	2330.899555	2.476600	-25.168620	21631.999254	495.483544	43.658361	3802.291260	275.427169	2804.274046	4.409138	5.155170	4.878199	5.432141	290.253813	0.980141	1596.771472	1753.536678	1597.271472	2342.963322	2.473658	-25.170249	18116.804031	491.832936	36.835280	3577.670898	230.670313	2803.148314	4.644245	5.215457	5.166073	5.264842	309.503315	0.990140	882.952274	2454.911177	883.452274	1641.588823	2.467925	-25.094897	11948.156287	485.863859	24.591572	3289.981445	152.128651	2807.998723	5.114867	5.403703	5.231204	5.576202	302.594928	0.976897	919.540109	2571.166987	920.040109	1525.333013	2.468210	-25.082281	15471.404670	489.811103	31.586472	3400.819336	196.988042	2811.443366	5.189302	5.422535	4.918489	5.926582	286.345260	0.952036	1913.304550	2973.989431	1913.804550	1122.510569	2.476103	-25.037834	41945.129646	515.815233	81.318129	4359.944824	534.061978	2807.193575	5.224680	5.403509	4.924645	5.882373	286.530546	0.955969
5	cpt1m010-fa16-20190121-0066-e91.fits	5.000000	0.000000	58505.294557	2458505.294557	NaN	NaN	2458505.294857	1.126924	NaN	NaN	200.000000	NaN	NaN	5.600596	5.000000	15.000000	45.000000	0.104661	0.084576	0.116238	0.128579	0.121939	0.093847	0.111876	0.090920	0.062429	0.075376	0.244803	0.002559	0.002691	0.002873	0.002951	0.002909	0.002743	0.002845	0.002725	0.002580	0.002645	0.003839	40.895646	31.433998	40.456592	43.569023	41.916855	34.209562	39.326431	33.361414	24.200892	28.501474	63.775257	204264.170724	1567.453206	1630.612280	2426.882461	1631.112280	1669.617539	2.473886	-25.097309	21378.492334	78.539816	496.348927	43.071499	3687.262207	272.199418	2818.988086	4880.000000	4.982476	5.514401	5.214783	5.814018	278.054344	0.987282	1813.573343	2384.198888	1814.073343	1712.301112	2.475347	-25.101771	15928.653478	490.843679	32.451581	3437.234375	202.809915	2819.542581	5.139973	5.517613	5.218569	5.816658	293.297145	0.975262	1379.455467	2165.740216	1379.955467	1930.759784	2.471900	-25.125796	21270.772441	496.555399	42.836655	3650.944092	270.827886	2822.175985	5.306342	5.468084	5.176142	5.760026	276.454507	0.988067	1159.659111	2388.766745	1160.159111	1707.733255	2.470134	-25.101830	23271.834219	498.795235	46.656088	3685.648438	296.306196	2824.854916	5.327905	5.491296	5.168056	5.814536	287.392079	0.979595	1162.874275	2423.403399	1163.374275	1673.096601	2.470158	-25.098077	22200.665225	497.658954	44.610199	3611.394531	282.667649	2825.305024	5.422071	5.526402	5.263678	5.789125	296.625946	0.974859	1389.559873	2743.396834	1390.059873	1353.103166	2.471945	-25.063245	17524.835999	492.880073	35.555984	3480.586914	223.133142	2823.172576	5.081165	5.487738	5.164249	5.811228	296.126155	0.963169	1965.583142	1765.747628	1966.083142	2330.752372	2.476599	-25.168596	20552.896393	495.434804	41.484563	3643.561523	261.687604	2818.073950	4.671996	5.309493	5.206961	5.412026	285.549033	0.997967	1596.859260	1753.557270	1597.359260	2342.942730	2.473659	-25.170239	17023.938188	492.021621	34.599980	3472.787842	216.755513	2818.759659	4.780980	5.275935	5.112295	5.439575	290.827966	0.993120	882.934512	2454.856718	883.434512	1641.643282	2.467925	-25.094896	12002.616702	487.158593	24.638007	3308.424561	152.822062	2822.433827	4.983854	5.528885	5.044652	6.013117	281.519246	0.964318	919.517335	2571.388508	920.017335	1525.111492	2.468210	-25.082251	14317.348294	489.638464	29.240653	3319.934082	182.294140	2823.445292	5.300735	5.640984	5.315553	5.966415	295.070381	0.967804	1913.414632	2974.137272	1913.914632	1122.362728	2.476104	-25.037811	40170.609786	515.182145	77.973606	4295.482422	511.468089	2822.362038	5.278051	5.537697	5.051135	6.024258	276.716078	0.967857
6	cpt1m010-fa16-20190121-0067-e91.fits	6.000000	0.000000	58505.297343	2458505.297343	NaN	NaN	2458505.297643	1.135703	NaN	NaN	200.000000	NaN	NaN	5.924991	5.000000	15.000000	45.000000	0.104937	0.090996	0.109177	0.128036	0.119843	0.096174	0.112854	0.085263	0.057445	0.082150	0.249522	0.002631	0.002802	0.002910	0.003027	0.002976	0.002832	0.002929	0.002770	0.002628	0.002755	0.003984	39.884466	32.474024	37.523474	42.294003	40.275702	33.954675	38.533221	30.777268	21.859399	29.820791	62.624415	200841.579255	1583.691393	1630.517847	2426.780411	1631.017847	1669.719589	2.473885	-25.097314	21075.704879	78.539816	501.605561	42.016490	3668.314453	268.344209	2888.494645	4838.000000	5.003275	5.492928	5.247598	5.738258	293.127036	0.983378	1813.679901	2384.187368	1814.179901	1712.312632	2.475347	-25.101767	16751.438269	497.365968	33.680307	3470.948486	213.285936	2888.587196	5.392995	5.589874	5.106582	6.073165	278.867590	0.967529	1379.606969	2165.879339	1380.106969	1930.620661	2.471901	-25.125775	19768.952931	500.654787	39.486196	3647.379639	251.706126	2892.324758	5.036022	5.573918	5.098629	6.049207	282.304537	0.965321	1159.668991	2388.665565	1160.168991	1707.834435	2.470134	-25.101835	22796.191981	503.542627	45.271623	3651.388428	290.250131	2891.474661	5.530895	5.576423	5.255589	5.897257	291.210118	0.975864	1162.698175	2423.224907	1163.198175	1673.275093	2.470156	-25.098091	21493.663785	502.393730	42.782508	3679.785645	273.665827	2893.286085	5.439194	5.549690	5.208987	5.890393	286.493056	0.978734	1389.515900	2743.273588	1390.015900	1353.226412	2.471944	-25.063252	17621.015842	498.413312	35.354224	3451.802002	224.357742	2891.227573	5.782146	5.726806	5.251704	6.201908	289.052651	0.956143	1965.696559	1765.827624	1966.196559	2330.672376	2.476600	-25.168582	20367.291598	500.628940	40.683408	3752.232178	259.324411	2884.485551	5.159540	5.320057	5.220634	5.419480	302.773448	0.991853	1596.781411	1753.265942	1597.281411	2343.234058	2.473658	-25.170265	15778.939687	496.387619	31.787537	3469.286377	200.903700	2888.172578	5.253331	5.448707	5.377803	5.519611	299.154897	0.997546	883.006663	2454.700618	883.506663	1641.799382	2.467925	-25.094907	10910.592776	491.576660	22.195099	3305.874023	138.917982	2890.925450	5.068311	5.558585	4.896121	6.221048	288.451339	0.913623	919.450298	2571.140328	919.950298	1525.359672	2.468209	-25.082272	15246.619006	496.121906	30.731598	3381.003906	194.125982	2892.703229	6.058618	5.678958	5.424388	5.933528	292.492650	0.983997	1913.574148	2973.960548	1914.074148	1122.539452	2.476105	-25.037824	40106.873379	520.447192	77.062330	4183.909180	510.656572	2891.088641	5.849973	5.703298	5.210982	6.195614	278.997017	0.967536
7	cpt1m010-fa16-20190121-0068-e91.fits	7.000000	0.000000	58505.300136	2458505.300136	NaN	NaN	2458505.300436	1.144917	NaN	NaN	200.000000	NaN	NaN	6.081457	5.000000	15.000000	45.000000	0.106047	0.083978	0.106983	0.133573	0.123173	0.095424	0.116502	0.087259	0.060406	0.079886	0.243366	0.002650	0.002780	0.002912	0.003080	0.003013	0.002843	0.002968	0.002799	0.002659	0.002759	0.003948	40.017796	30.212717	36.733908	43.361084	40.883204	33.561563	39.253324	31.175510	22.721085	28.958703	61.642709	202548.035378	1606.129951	1630.352205	2426.746013	1630.852205	1669.753987	2.473883	-25.097314	21479.671049	78.539816	509.011690	42.198777	3816.068115	273.487666	2976.814927	4857.000000	5.148127	5.575252	5.286532	5.863972	286.166767	0.985055	1813.480535	2384.129660	1813.980535	1712.370340	2.475346	-25.101769	15691.799021	503.335845	31.175604	3546.517822	199.794190	2976.850616	5.737702	5.403990	5.276851	5.531130	304.324724	0.983315	1379.570553	2165.628857	1380.070553	1930.871143	2.471901	-25.125798	19574.979648	507.334436	38.583976	3697.192627	249.236382	2978.638009	5.686167	5.456502	5.110753	5.802252	286.338551	0.977513	1159.593267	2388.655375	1160.093267	1707.844625	2.470134	-25.101833	23866.912478	511.475360	46.662878	3809.337402	303.882968	2978.015620	5.329637	5.642066	5.344702	5.939431	290.667945	0.980400	1162.642508	2423.249363	1163.142508	1673.250637	2.470156	-25.098085	22212.498275	509.901292	43.562349	3783.620361	282.818312	2978.428953	6.198801	5.553303	5.385457	5.721150	297.012519	0.989430	1389.361281	2743.213056	1389.861281	1353.286944	2.471943	-25.063255	17644.286106	505.198223	34.925471	3576.987061	224.654028	2976.469902	5.976150	5.616683	5.419987	5.813379	295.674820	0.987455	1965.853902	1765.578455	1966.353902	2330.921545	2.476601	-25.168604	21134.943124	508.325752	41.577557	3792.768555	269.098454	2972.122911	4.971030	5.479606	5.329664	5.629547	286.145287	0.995815	1596.667511	1753.616444	1597.167511	2342.883556	2.473658	-25.170222	16255.645018	504.158818	32.243104	3665.856689	206.973301	2979.131148	4.884456	5.554159	5.394130	5.714188	300.988369	0.984982	882.856882	2454.678747	883.356882	1641.821253	2.467924	-25.094907	11538.057679	499.370634	23.105199	3363.159668	146.907113	2980.241791	5.459478	5.784815	5.576240	5.993391	284.897027	0.993113	919.475353	2571.279733	919.975353	1525.220267	2.468209	-25.082253	14983.828942	502.866711	29.796820	3488.153809	190.780035	2981.190719	6.123216	5.650991	5.198015	6.103968	292.079361	0.950698	1913.486777	2973.939193	1913.986777	1122.560807	2.476104	-25.037822	39645.085087	526.563822	75.290180	4318.389160	504.776901	2977.298404	5.456275	5.710468	5.136885	6.284051	279.501471	0.955755
8	cpt1m010-fa16-20190121-0069-e91.fits	8.000000	0.000000	58505.302924	2458505.302924	NaN	NaN	2458505.303224	1.154520	NaN	NaN	200.000000	NaN	NaN	6.346165	5.000000	15.000000	45.000000	0.105113	0.079244	0.110377	0.134241	0.117677	0.094728	0.112425	0.091853	0.059125	0.078774	0.254647	0.002799	0.002914	0.003103	0.003263	0.003151	0.003006	0.003113	0.002988	0.002809	0.002914	0.004280	37.550730	27.191969	35.568083	41.143279	37.348895	31.516099	36.113785	30.737380	21.044591	27.032555	59.489967	193938.569301	1626.973953	1630.454787	2426.728471	1630.954787	1669.771529	2.473885	-25.097308	20385.486429	78.539816	515.238357	39.565157	3719.265625	259.556075	3071.039636	4877.000000	6.061051	5.587532	5.013440	6.161625	271.591273	0.958523	1813.590202	2383.913467	1814.090202	1712.586533	2.475347	-25.101784	14240.021259	509.167354	27.967271	3589.941162	181.309582	3069.419600	5.499472	5.752638	5.448580	6.056697	286.902058	0.983906	1379.355149	2165.558151	1379.855149	1930.941849	2.471900	-25.125798	19278.440220	514.545334	37.466942	3716.341309	245.460724	3074.951344	5.316571	5.568738	5.260580	5.876896	288.501855	0.980911	1159.616444	2388.602678	1160.116444	1707.897322	2.470134	-25.101831	22953.284097	518.046404	44.307390	3877.952881	292.250290	3074.544254	5.891511	5.645992	5.210997	6.080987	286.452126	0.966712	1162.531017	2422.903571	1163.031017	1673.596429	2.470156	-25.098115	20419.277887	515.680090	39.596793	3765.343018	259.986321	3075.604260	6.150195	5.727882	5.350869	6.104894	281.503821	0.979722	1389.454828	2743.226747	1389.954828	1353.273253	2.471945	-25.063246	16781.757870	511.992508	32.777350	3607.827881	213.671977	3074.743331	5.822386	5.842709	5.264446	6.420972	278.089831	0.958340	1965.616700	1765.605095	1966.116700	2330.894905	2.476600	-25.168594	19600.044942	514.238688	38.114684	3795.633789	249.555523	3068.575567	5.484646	5.603561	5.523498	5.683625	305.752999	0.991888	1596.655247	1753.542431	1597.155247	2342.957569	2.473658	-25.170223	16315.163439	511.482954	31.897766	3659.827148	207.731113	3072.112810	5.352421	5.732512	5.409462	6.055563	278.105543	0.986310	883.137433	2454.657350	883.637433	1641.842650	2.467927	-25.094901	10826.453125	506.265256	21.384942	3416.720947	137.846682	3074.208603	6.585716	5.831369	5.405066	6.257672	286.183494	0.970353	919.210733	2571.060738	919.710733	1525.439262	2.468208	-25.082270	14161.793093	509.543514	27.793099	3587.297119	180.313550	3076.175758	5.235031	5.906892	5.719395	6.094389	293.234553	0.991521	1913.459778	2973.755840	1913.959778	1122.744160	2.476105	-25.037834	39362.333370	533.485000	73.783393	4213.324707	501.176794	3072.970107	6.327362	5.839961	5.311819	6.368104	275.731431	0.966491
